zhAddress,zhLink,zhName,zhNum,zhTime,zhType
深圳,position_detail.php?id=39364&keywords=&tid=0&lid=0,30627-腾讯广告SMB旅游行业拓展经理,1,2019-01-30,市场类
上海,position_detail.php?id=39380&keywords=&tid=0&lid=0,15573-欧美写实SLG手游3D动画特效设计师（上海）,1,2019-01-30,设计类
深圳,position_detail.php?id=39196&keywords=&tid=0&lid=0,19511-腾讯游戏学院营运总监（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=39246&keywords=&tid=0&lid=0,25926-自然语言处理算法工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=39251&keywords=&tid=0&lid=0,TEG09-接入业务后台开发工程师（深圳）,3,2019-01-30,技术类
深圳,position_detail.php?id=39272&keywords=&tid=0&lid=0,27092-商务合作拓展经理（深圳）,1,2019-01-30,市场类
北京,position_detail.php?id=39500&keywords=&tid=0&lid=0,CSIG17-测试开发工程师（北京）,2,2019-01-30,技术类
广州,position_detail.php?id=39535&keywords=&tid=0&lid=0,WXG04-211 小游戏平台数据产品运营,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=39597&keywords=&tid=0&lid=0,TME-腾讯音乐移动产品质量测试工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=39598&keywords=&tid=0&lid=0,TME-腾讯音乐Web质量测试工程师（深圳）,3,2019-01-30,技术类
北京,position_detail.php?id=39435&keywords=&tid=0&lid=0,CSIG16-自动驾驶仿真模拟系统-车辆动力学工程师（北京）,1,2019-01-30,技术类
北京,position_detail.php?id=39437&keywords=&tid=0&lid=0,CSIG16-车联网后台开发工程师,2,2019-01-30,技术类
北京,position_detail.php?id=39450&keywords=&tid=0&lid=0,CSIG16-自动驾驶云平台虚拟化工程师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=39403&keywords=&tid=0&lid=0,30630-腾讯广告商业分析经理（竞品研究）（深圳/上海）,1,2019-01-30,市场类
深圳,position_detail.php?id=39420&keywords=&tid=0&lid=0,18428-财付通组件平台高级研发工程师,1,2019-01-30,技术类
北京,position_detail.php?id=39423&keywords=&tid=0&lid=0,CSIG16-自动驾驶高精地图（工具研发）（北京),1,2019-01-30,技术类
深圳,position_detail.php?id=39898&keywords=&tid=0&lid=0,25925-智能AI高级产品经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=39911&keywords=&tid=0&lid=0,HY6-产品运营经理（深圳）,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=39844&keywords=&tid=0&lid=0,TEG03-数据挖掘工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=39849&keywords=&tid=0&lid=0,21309-内容运营经理（深圳）,1,2019-01-30,产品/项目类
广州,position_detail.php?id=39858&keywords=&tid=0&lid=0,WXG03-122 小程序算法工程师（广州）,3,2019-01-30,技术类
深圳,position_detail.php?id=39859&keywords=&tid=0&lid=0,15605-航海王IP动作游戏UE4客户端开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=39860&keywords=&tid=0&lid=0,15605-航海王IP动作游戏UE4 引擎开发工程师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=39717&keywords=&tid=0&lid=0,21229-RPG高级产品运营（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=39762&keywords=&tid=0&lid=0,23872-游戏市场商业分析（深圳）,2,2019-01-30,市场类
深圳,position_detail.php?id=39774&keywords=&tid=0&lid=0,30620-腾讯广告微信朋友圈产品运营经理（微信广告 深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=39808&keywords=&tid=0&lid=0,TME-腾讯音乐后台开发工程师（北京）,2,2019-01-30,技术类
深圳,position_detail.php?id=39820&keywords=&tid=0&lid=0,PCG14-应用宝推荐架构后台开发（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=39826&keywords=&tid=0&lid=0,PCG14-应用宝C/C++后台开发工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=39714&keywords=&tid=0&lid=0,CSIG17-系统测试高级工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=39604&keywords=&tid=0&lid=0,CSIG14-通讯安全后台开发工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=39610&keywords=&tid=0&lid=0,TEG12-IDC高级规划师(深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=39612&keywords=&tid=0&lid=0,TEG12-数据中心建筑设计师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=39663&keywords=&tid=0&lid=0,27092-应用宝游戏用户运营（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=39451&keywords=&tid=0&lid=0,TEG11-点击率预估算法工程师（北京）,2,2019-01-30,技术类
深圳,position_detail.php?id=39473&keywords=&tid=0&lid=0,TME-腾讯音乐后台质量测试工程师（深圳）,3,2019-01-30,技术类
深圳,position_detail.php?id=40122&keywords=&tid=0&lid=0,TEG09-存储平台研发组长（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40125&keywords=&tid=0&lid=0,TEG12-海外数据中心经理（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40150&keywords=&tid=0&lid=0,15605-高级海外项目经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=40164&keywords=&tid=0&lid=0,TEG02-高级业务保障工程师（深圳）,2,2019-01-30,技术类
广州,position_detail.php?id=39972&keywords=&tid=0&lid=0,WXG01-117 微信iOS功能开发工程师（广州）,3,2019-01-30,技术类
广州,position_detail.php?id=40060&keywords=&tid=0&lid=0,WXG01-117 微信客户端 Android 开发工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=40061&keywords=&tid=0&lid=0,CSIG18-业务运维工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40067&keywords=&tid=0&lid=0,30360-QQ空间游戏及应用平台产品经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=40068&keywords=&tid=0&lid=0,TEG10-IDC资源管理项目经理（深圳）,2,2019-01-30,技术类
北京,position_detail.php?id=40340&keywords=&tid=0&lid=0,19822-影视制片经理（北京）,2,2019-01-30,产品/项目类
上海,position_detail.php?id=40341&keywords=&tid=0&lid=0,25924-运营开发高级工程师（上海）,2,2019-01-30,技术类
深圳,position_detail.php?id=40399&keywords=&tid=0&lid=0,TME-QQ音乐IOS开发工程师（深圳）,5,2019-01-30,技术类
深圳,position_detail.php?id=40239&keywords=&tid=0&lid=0,21530-腾讯音乐职业发展经理,1,2019-01-30,职能类
深圳,position_detail.php?id=40243&keywords=&tid=0&lid=0,27192-互娱市场与用户研究经理（海外方向）（深圳）,1,2019-01-30,市场类
北京,position_detail.php?id=40264&keywords=&tid=0&lid=0,20772-企鹅影视电视剧执行制片人,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=40274&keywords=&tid=0&lid=0,TEG09-推荐系统后台开发工程师（深圳）,2,2019-01-30,技术类
上海,position_detail.php?id=40290&keywords=&tid=0&lid=0,S2-电竞合资公司财务总监,1,2019-01-30,职能类
深圳,position_detail.php?id=40306&keywords=&tid=0&lid=0,30359-大数据平台高级架构师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40217&keywords=&tid=0&lid=0,15605-火影手游服务器开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40109&keywords=&tid=0&lid=0,TEG14-高级web前端开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=39941&keywords=&tid=0&lid=0,AQ-内容安全系统验证经理,1,2019-01-30,职能类
广州,position_detail.php?id=39942&keywords=&tid=0&lid=0,AQ-内容安全系统验证经理,1,2019-01-30,职能类
深圳,position_detail.php?id=39953&keywords=&tid=0&lid=0,30620-腾讯社交广告渠道合作产品运营经理（微信广告 深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=39968&keywords=&tid=0&lid=0,PCG14-自然语言处理研究员（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=39920&keywords=&tid=0&lid=0,CSIG15-智能终端产品经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=39921&keywords=&tid=0&lid=0,25924-移动客户端架构师 （深圳）,1,2019-01-30,技术类
广州,position_detail.php?id=39863&keywords=&tid=0&lid=0,WXG03-115 小程序 iOS 开发工程师（广州）,1,2019-01-30,技术类
北京,position_detail.php?id=39866&keywords=&tid=0&lid=0,AQ-业务安全主管(北京),1,2019-01-30,职能类
广州,position_detail.php?id=39867&keywords=&tid=0&lid=0,AQ-业务安全主管(广州),1,2019-01-30,职能类
深圳,position_detail.php?id=39876&keywords=&tid=0&lid=0,EC-高级web前端开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40576&keywords=&tid=0&lid=0,18402-开放世界RPG游戏版本管理,2,2019-01-30,产品/项目类
深圳,position_detail.php?id=40579&keywords=&tid=0&lid=0,TME-用户推荐算法工程师（深圳）,2,2019-01-30,技术类
北京,position_detail.php?id=40452&keywords=&tid=0&lid=0,22989-腾讯云数据库技术专家(北京/上海/深圳/成都),1,2019-01-30,技术类
深圳,position_detail.php?id=40495&keywords=&tid=0&lid=0,15571-Unreal客户端开发工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=40401&keywords=&tid=0&lid=0,TME-运营开发工程师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=40432&keywords=&tid=0&lid=0,21229-体育类游戏产品运营（上海）,2,2019-01-30,产品/项目类
上海,position_detail.php?id=40433&keywords=&tid=0&lid=0,21229-体育类游戏策划（上海）,1,2019-01-30,产品/项目类
上海,position_detail.php?id=40434&keywords=&tid=0&lid=0,21229-开放世界RPG欧美产品海外PM（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=40313&keywords=&tid=0&lid=0,25928-后台测试开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40325&keywords=&tid=0&lid=0,25666-腾讯云传统企业销售（北京/上海/深圳）,3,2019-01-30,市场类
北京,position_detail.php?id=40601&keywords=&tid=0&lid=0,FWZ-数据及隐私中心法律顾问（北京）,1,2019-01-30,职能类
深圳,position_detail.php?id=40607&keywords=&tid=0&lid=0,TME-QQ音乐粉丝社区运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=40632&keywords=&tid=0&lid=0,TEG07-CDC高级视觉设计师（深圳）,2,2019-01-30,设计类
深圳,position_detail.php?id=40641&keywords=&tid=0&lid=0,26699-智慧零售项目经理,2,2019-01-30,市场类
上海,position_detail.php?id=40642&keywords=&tid=0&lid=0,22989-腾讯云大客户售后技术支持高级顾问（深圳上海/北京/成都）,1,2019-01-30,技术类
上海,position_detail.php?id=40650&keywords=&tid=0&lid=0,20503-计算机视觉高级研究员（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=40500&keywords=&tid=0&lid=0,TME-全民K歌多媒体设计师（深圳）,1,2019-01-30,设计类
深圳,position_detail.php?id=40537&keywords=&tid=0&lid=0,WXG08-511 微信事业群部门秘书（深圳）,1,2019-01-30,职能类
深圳,position_detail.php?id=40549&keywords=&tid=0&lid=0,15570-端游客户端开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40559&keywords=&tid=0&lid=0,28297-RPG手游游戏运营内部渠道合作方向（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=41041&keywords=&tid=0&lid=0,21309-企鹅辅导社群运营经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=41081&keywords=&tid=0&lid=0,27092-应用宝渠道管理经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=41093&keywords=&tid=0&lid=0,22989-腾讯云售后技术支持工程师（视频云）（深圳）,3,2019-01-30,技术类
深圳,position_detail.php?id=40979&keywords=&tid=0&lid=0,21309-高中数学教研教学老师（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=40980&keywords=&tid=0&lid=0,21309-初中数学教研教学老师（北京）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=40982&keywords=&tid=0&lid=0,21309-初高中英语教研教学老师（北京）,1,2019-01-30,产品/项目类
上海,position_detail.php?id=40983&keywords=&tid=0&lid=0,21229-海外游戏商务经理（上海）,1,2019-01-30,市场类
深圳,position_detail.php?id=40984&keywords=&tid=0&lid=0,21229-海外游戏商务经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=40985&keywords=&tid=0&lid=0,25421-绝地求生IP衍生品经理（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=40961&keywords=&tid=0&lid=0,19823-动画番剧美术设计师,2,2019-01-30,设计类
深圳,position_detail.php?id=40733&keywords=&tid=0&lid=0,ZL-商业分析经理/副总监,3,2019-01-30,市场类
广州,position_detail.php?id=40741&keywords=&tid=0&lid=0,WXG01-411 微信视觉设计（广州）,1,2019-01-30,设计类
深圳,position_detail.php?id=40772&keywords=&tid=0&lid=0,23294-互娱WeGame端游平台品牌经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=40776&keywords=&tid=0&lid=0,23292-互娱视觉设计师（深圳）,2,2019-01-30,设计类
深圳,position_detail.php?id=40704&keywords=&tid=0&lid=0,TEG03-FPGA开发工程师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=40658&keywords=&tid=0&lid=0,25421-绝地求生端游高级运营（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=40659&keywords=&tid=0&lid=0,25421-绝地求生端游市场运营（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=40670&keywords=&tid=0&lid=0,TME-全民K歌图形图像算法工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=40683&keywords=&tid=0&lid=0,21228-FIFA端游韩语海外PM（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=40697&keywords=&tid=0&lid=0,18425-自然语言处理高级工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=40962&keywords=&tid=0&lid=0,19823-动画番剧品质控制,1,2019-01-30,设计类
深圳,position_detail.php?id=40972&keywords=&tid=0&lid=0,22989-腾讯云计费产品中心计费专家,1,2019-01-30,产品/项目类
美国,position_detail.php?id=40974&keywords=&tid=0&lid=0,WXG01-321 海外业务拓展专家（美国）,1,2019-01-30,市场类
深圳,position_detail.php?id=40947&keywords=&tid=0&lid=0,TEG10-云计算规划工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=40784&keywords=&tid=0&lid=0,HY6-市场推广（内容营销向）经理（深圳）,2,2019-01-30,市场类
深圳,position_detail.php?id=40852&keywords=&tid=0&lid=0,27443-高级基建管理经理（深圳）,2,2019-01-30,职能类
深圳,position_detail.php?id=40870&keywords=&tid=0&lid=0,S2-IEG财务管理（深圳）,1,2019-01-30,职能类
上海,position_detail.php?id=40924&keywords=&tid=0&lid=0,19332-企点C++后台高级工程师（上海）,4,2019-01-30,技术类
广州,position_detail.php?id=40934&keywords=&tid=0&lid=0,WXG01-211 微信朋友圈产品运营经理（广州）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=40717&keywords=&tid=0&lid=0,30620-腾讯广告算法工程师（微信广告 深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=41374&keywords=&tid=0&lid=0,21309-腾讯课堂平台内容运营高级经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=41376&keywords=&tid=0&lid=0,21309-IT类目经理（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=41381&keywords=&tid=0&lid=0,AQ-法律研究合作经理（北京）,1,2019-01-30,职能类
北京,position_detail.php?id=41382&keywords=&tid=0&lid=0,AQ-数据安全研究合作经理（北京）,1,2019-01-30,职能类
北京,position_detail.php?id=41282&keywords=&tid=0&lid=0,CSIG16-自动驾驶决策规划（北京）,1,2019-01-30,技术类
广州,position_detail.php?id=41299&keywords=&tid=0&lid=0,WXG10-112 企业微信运营开发工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=41304&keywords=&tid=0&lid=0,18302-剑灵IP手游场景原画设计师（深圳）,1,2019-01-30,设计类
深圳,position_detail.php?id=41327&keywords=&tid=0&lid=0,TME-全民K歌活动运营（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=41332&keywords=&tid=0&lid=0,23294-互娱品牌组长（深圳）,2,2019-01-30,市场类
深圳,position_detail.php?id=41359&keywords=&tid=0&lid=0,CSIG07-网游加速器高级开发工程师,1,2019-01-30,技术类
广州,position_detail.php?id=41207&keywords=&tid=0&lid=0,WXG01-117 微信客户端业务开发工程师-小程序业务方向（广州）,2,2019-01-30,技术类
深圳,position_detail.php?id=41096&keywords=&tid=0&lid=0,23295-互娱移动游戏社区产品经理（深圳）,2,2019-01-30,产品/项目类
